,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
181,27650,35.7977,-78.6253,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
182,27650,35.7977,-78.6253,Standard Beer and Food,35.790595460901734,-78.63504588603973,Brewery
183,27650,35.7977,-78.6253,Mordecai Beverage Company,35.805837332615475,-78.6143768924012,Brewery
184,27650,35.7977,-78.6253,Funguys Brewing,35.8135711,-78.6248071,Brewery
185,27650,35.7977,-78.6253,Clouds Brewery and Taproom,35.821598,-78.614104,Brewery
186,27650,35.7977,-78.6253,Catering Works,35.811657000000004,-78.61559,Restaurant
187,27656,35.7977,-78.6253,Lynnwood Brewing Concern,35.808067569517604,-78.62192694855835,Brewery
188,27656,35.7977,-78.6253,Little City Brewing + Provisions Co.,35.78494319971896,-78.64505569245523,Brewery
189,27656,35.7977,-78.6253,Big Boss Brewing Company,35.80973604026636,-78.61719227546037,Brewery
190,27656,35.7977,-78.6253,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
191,27656,35.7977,-78.6253,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
192,27656,35.7977,-78.6253,Nickelpoint Brewing,35.80450237884223,-78.63352663436109,Brewery
193,27656,35.7977,-78.6253,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
194,27656,35.7977,-78.6253,Neuse River Brewing Company,35.80407876080265,-78.63268288537627,Brewery
195,27656,35.7977,-78.6253,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
196,27656,35.7977,-78.6253,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
197,27656,35.7977,-78.6253,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
198,27656,35.7977,-78.6253,Tobacco Road Sports Cafe & Brewery,35.78269766221425,-78.64663279807048,Brewery
199,27656,35.7977,-78.6253,Wye Hill Kitchen & Brewing,35.778454,-78.64902,Brewery
200,27656,35.7977,-78.6253,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
201,27656,35.7977,-78.6253,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
202,27656,35.7977,-78.6253,Standard Beer and Food,35.790595460901734,-78.63504588603973,Brewery
203,27656,35.7977,-78.6253,Mordecai Beverage Company,35.805837332615475,-78.6143768924012,Brewery
204,27656,35.7977,-78.6253,Funguys Brewing,35.8135711,-78.6248071,Brewery
205,27656,35.7977,-78.6253,Clouds Brewery and Taproom,35.821598,-78.614104,Brewery
206,27656,35.7977,-78.6253,Catering Works,35.811657000000004,-78.61559,Restaurant
207,27675,35.7977,-78.6253,Lynnwood Brewing Concern,35.808067569517604,-78.62192694855835,Brewery
208,27675,35.7977,-78.6253,Little City Brewing + Provisions Co.,35.78494319971896,-78.64505569245523,Brewery
209,27675,35.7977,-78.6253,Big Boss Brewing Company,35.80973604026636,-78.61719227546037,Brewery
210,27675,35.7977,-78.6253,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
211,27675,35.7977,-78.6253,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
212,27675,35.7977,-78.6253,Nickelpoint Brewing,35.80450237884223,-78.63352663436109,Brewery
213,27675,35.7977,-78.6253,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
214,27675,35.7977,-78.6253,Neuse River Brewing Company,35.80407876080265,-78.63268288537627,Brewery
215,27675,35.7977,-78.6253,Trophy Brewing & Pizza,35.779777579878534,-78.65346305620984,Brewery
216,27675,35.7977,-78.6253,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
217,27675,35.7977,-78.6253,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
218,27675,35.7977,-78.6253,Tobacco Road Sports Cafe & Brewery,35.78269766221425,-78.64663279807048,Brewery
219,27675,35.7977,-78.6253,Wye Hill Kitchen & Brewing,35.778454,-78.64902,Brewery
220,27675,35.7977,-78.6253,Horniblow's Tavern,35.80978254477108,-78.61713920733759,Bar
221,27675,35.7977,-78.6253,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
222,27675,35.7977,-78.6253,Standard Beer and Food,35.790595460901734,-78.63504588603973,Brewery
223,27675,35.7977,-78.6253,Mordecai Beverage Company,35.805837332615475,-78.6143768924012,Brewery
224,27675,35.7977,-78.6253,Funguys Brewing,35.8135711,-78.6248071,Brewery
225,27675,35.7977,-78.6253,Clouds Brewery and Taproom,35.821598,-78.614104,Brewery
226,27675,35.7977,-78.6253,Catering Works,35.811657000000004,-78.61559,Restaurant
227,27697,35.7721,-78.6386,Little City Brewing + Provisions Co.,35.78494319971896,-78.64505569245523,Brewery
228,27697,35.7721,-78.6386,Burial Beer Co.,35.77524083034889,-78.63224699616292,Brewery
