,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
91,27656,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
92,27656,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
93,27656,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
94,27656,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
95,27675,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
96,27675,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
97,27675,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
98,27675,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
99,27675,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
100,27675,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
101,27675,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
102,27675,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
103,27675,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
104,27675,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
105,27697,35.7721,-78.6386,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
106,27697,35.7721,-78.6386,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
107,27697,35.7721,-78.6386,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
108,27697,35.7721,-78.6386,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
109,27697,35.7721,-78.6386,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
110,27697,35.7721,-78.6386,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
111,27697,35.7721,-78.6386,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
112,27697,35.7721,-78.6386,Joel Lane Museum House,35.778934,-78.650832,Historic Site
113,27697,35.7721,-78.6386,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
114,27717,36.0512,-78.8577,North Carolina Museum of Life and Science,36.02937568802638,-78.89907415199114,Science Museum
115,27717,36.0512,-78.8577,Earth Moves,36.031967,-78.89505,Science Museum
116,27717,36.0512,-78.8577,Lepidoptera Learning Lab,36.030308,-78.897354,Science Museum
117,27510,35.9055,-79.0901,Morehead Planetarium and Science Center,35.91417328894556,-79.05068448157735,Planetarium
118,27510,35.9055,-79.0901,Ackland Art Museum,35.91257919537743,-79.0548715382677,Art Museum
119,27510,35.9055,-79.0901,The Carolina Basketball Museum,35.89998105856032,-79.04222292210241,History Museum
120,27510,35.9055,-79.0901,Charlie Justice Hall Of Honor,35.90696,-79.048195,Museum
121,27510,35.9055,-79.0901,UNC Women's Basketball Museum,35.909569246250555,-79.04526829719543,Museum
122,27516,35.9162,-79.0999,Morehead Planetarium and Science Center,35.91417328894556,-79.05068448157735,Planetarium
123,27516,35.9162,-79.0999,Ackland Art Museum,35.91257919537743,-79.0548715382677,Art Museum
124,27516,35.9162,-79.0999,Charlie Justice Hall Of Honor,35.90696,-79.048195,Museum
125,27517,35.9182,-79.0035,Morehead Planetarium and Science Center,35.91417328894556,-79.05068448157735,Planetarium
126,27517,35.9182,-79.0035,The Carolina Basketball Museum,35.89998105856032,-79.04222292210241,History Museum
127,27517,35.9182,-79.0035,Ackland Art Museum,35.91257919537743,-79.0548715382677,Art Museum
128,27517,35.9182,-79.0035,Kidzu Children's Museum,35.92804735750976,-79.02709973009564,Museum
129,27517,35.9182,-79.0035,UNC Women's Basketball Museum,35.909569246250555,-79.04526829719543,Museum
130,27517,35.9182,-79.0035,Charlie Justice Hall Of Honor,35.90696,-79.048195,Museum
131,27511,35.7641,-78.7786,Page-Walker Arts Museum,35.78882761674349,-78.77934440740975,History Museum
132,27601,35.7727,-78.6324,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
133,27601,35.7727,-78.6324,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
134,27601,35.7727,-78.6324,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
135,27601,35.7727,-78.6324,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
136,27601,35.7727,-78.6324,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
