,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
154,27502,35.7225,-78.8408,Black Gospel Quartet.com,35.72854232788086,-78.86067199707031,Music Venue
155,27502,35.7225,-78.8408,Piano Lessons,35.75494075269242,-78.87521091432392,Music Venue
156,27539,35.7225,-78.8408,Koka Booth Amphitheatre,35.72888758449044,-78.79591557087772,Music Venue
157,27539,35.7225,-78.8408,Black Gospel Quartet.com,35.72854232788086,-78.86067199707031,Music Venue
158,27539,35.7225,-78.8408,Piano Lessons,35.75494075269242,-78.87521091432392,Music Venue
159,27592,35.547,-78.6717,TFR Records Studios,35.57990635756411,-78.68995992615412,Music Venue
160,27592,35.547,-78.6717,Piano Lessons,35.580826,-78.690798,Music Venue
161,27606,35.7645,-78.7112,Kitchen Craft Waterfall Stage,35.79394,-78.71092,Music Venue
162,27606,35.7645,-78.7112,Tha Music Barn,35.7687375,-78.75208291,Music Venue
163,27606,35.7645,-78.7112,Pack House Pub,35.788019412546575,-78.66913579387129,Bar
164,27613,35.8949,-78.7051,North Raleigh Arts and Creative Theatre (NRACT),35.886555914946584,-78.6602515231047,Theater
165,27613,35.8949,-78.7051,Analog Store,35.872639,-78.71441999999999,Music Venue
166,27613,35.8949,-78.7051,SnareBuzz Studio,35.926919,-78.704966,Music Venue
167,27613,35.8949,-78.7051,Milk Bar,35.8634328,-78.7132489,Music Venue
168,27613,35.8949,-78.7051,BETDEEZ,35.87107,-78.715818,Jazz Club
169,27616,35.8673,-78.5381,LGT Studios,35.841707,-78.548081,Music Venue
170,27616,35.8673,-78.5381,JGP,35.881321,-78.566656,Music Venue
171,27616,35.8673,-78.5381,The Music Factory,35.839085,-78.54968365,Music Venue
172,27616,35.8673,-78.5381,guitar lessons,35.889380140543366,-78.51343515971368,Music Venue
173,27616,35.8673,-78.5381,The Lab @ Sound Write Studios,35.869513,-78.585052,Music Venue
174,27616,35.8673,-78.5381,Sound Write Entertaiment Office,35.86996841430664,-78.58556365966797,Music Venue
175,27616,35.8673,-78.5381,RCC Main Stage,35.827511,-78.532471,Music Venue
176,27650,35.7977,-78.6253,Lincoln Theatre,35.773862362268666,-78.637472206323,Music Venue
177,27650,35.7977,-78.6253,Kings,35.776929348869245,-78.6397994738686,Music Venue
178,27650,35.7977,-78.6253,The Pour House Music Hall,35.777169134300486,-78.63681234972837,Music Venue
179,27650,35.7977,-78.6253,Red Hat Amphitheater,35.77370728783636,-78.64256537435926,Music Venue
180,27650,35.7977,-78.6253,The Architect Bar & Social House,35.778108610242164,-78.63791356282759,Bar
181,27650,35.7977,-78.6253,Amplified Art,35.776144727709024,-78.63578867137181,Music Venue
182,27650,35.7977,-78.6253,Midtown Park at North Hills,35.836381128154414,-78.63665089355293,Music Venue
183,27650,35.7977,-78.6253,World of Beer,35.836902001511895,-78.6395299473235,Music Venue
184,27650,35.7977,-78.6253,Meymandi Concert Hall,35.77096719767873,-78.63999107498213,Concert Hall
185,27650,35.7977,-78.6253,The Ritz,35.81618324368854,-78.62046054243106,Music Venue
186,27650,35.7977,-78.6253,Slim's Downtown Distillery,35.77731781812501,-78.63824742174637,Rock Club
187,27650,35.7977,-78.6253,Fayetteville Street,35.7795897,-78.6381787,Music Venue
188,27650,35.7977,-78.6253,Edenton St. Live Fine Arts Series,35.781766,-78.6426,Music Venue
189,27650,35.7977,-78.6253,PLUS Dueling Piano Bar,35.787132,-78.6467443,Music Venue
190,27650,35.7977,-78.6253,Long View Center - Event Space,35.77840073955551,-78.6351869962506,Event Space
191,27650,35.7977,-78.6253,Band Together,35.77385330200195,-78.63741302490234,Music Venue
192,27650,35.7977,-78.6253,Helping Hand Mission,35.771677000000004,-78.620416,Music Venue
193,27650,35.7977,-78.6253,Tin Roof,35.78427,-78.6471093,Music Venue
194,27650,35.7977,-78.6253,In The Groove Records,35.78136157737645,-78.6474839747541,Music Venue
195,27650,35.7977,-78.6253,The Wicked Witch,35.772546999999996,-78.646124,Music Venue
196,27650,35.7977,-78.6253,Midtown Park,35.83636398429817,-78.63706164797998,Music Venue
197,27650,35.7977,-78.6253,North Hills Beach Music,35.83682059419752,-78.64273006547685,Music Venue
198,27650,35.7977,-78.6253,Pack House Pub,35.788019412546575,-78.66913579387129,Bar
199,27650,35.7977,-78.6253,Voice Lessons,35.83021622514902,-78.65567258043687,Music Venue
200,27650,35.7977,-78.6253,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
201,27656,35.7977,-78.6253,Lincoln Theatre,35.773862362268666,-78.637472206323,Music Venue
202,27656,35.7977,-78.6253,Kings,35.776929348869245,-78.6397994738686,Music Venue
203,27656,35.7977,-78.6253,The Pour House Music Hall,35.777169134300486,-78.63681234972837,Music Venue
204,27656,35.7977,-78.6253,Red Hat Amphitheater,35.77370728783636,-78.64256537435926,Music Venue
205,27656,35.7977,-78.6253,The Architect Bar & Social House,35.778108610242164,-78.63791356282759,Bar
206,27656,35.7977,-78.6253,Amplified Art,35.776144727709024,-78.63578867137181,Music Venue
207,27656,35.7977,-78.6253,Midtown Park at North Hills,35.836381128154414,-78.63665089355293,Music Venue
208,27656,35.7977,-78.6253,World of Beer,35.836902001511895,-78.6395299473235,Music Venue
209,27656,35.7977,-78.6253,Meymandi Concert Hall,35.77096719767873,-78.63999107498213,Concert Hall
210,27656,35.7977,-78.6253,The Ritz,35.81618324368854,-78.62046054243106,Music Venue
211,27656,35.7977,-78.6253,Slim's Downtown Distillery,35.77731781812501,-78.63824742174637,Rock Club
212,27656,35.7977,-78.6253,Fayetteville Street,35.7795897,-78.6381787,Music Venue
213,27656,35.7977,-78.6253,Edenton St. Live Fine Arts Series,35.781766,-78.6426,Music Venue
214,27656,35.7977,-78.6253,PLUS Dueling Piano Bar,35.787132,-78.6467443,Music Venue
215,27656,35.7977,-78.6253,Long View Center - Event Space,35.77840073955551,-78.6351869962506,Event Space
216,27656,35.7977,-78.6253,Band Together,35.77385330200195,-78.63741302490234,Music Venue
217,27656,35.7977,-78.6253,Helping Hand Mission,35.771677000000004,-78.620416,Music Venue
